19:14:39.734	0.3968	0.5046	1.4320	0.7692	0.3357	0.4710	0.3118	0.5240
19:14:39.834	0.3971	0.5012	1.4237	0.7593	0.3428	0.4783	0.3149	0.5279
19:14:39.934	0.3942	0.5031	1.4295	0.7648	0.3429	0.4779	0.3082	0.5221
19:14:40.033	0.3980	0.5079	1.4274	0.7642	0.3292	0.4663	0.3161	0.5267
19:14:40.133	0.3980	0.5079	1.4274	0.7642	0.3292	0.4663	0.3161	0.5267
19:14:40.235	0.3961	0.5069	1.4281	0.7630	0.3341	0.4695	0.3162	0.5287
19:14:40.334	0.3997	0.5067	1.4301	0.7660	0.3367	0.4708	0.3135	0.5262
19:14:40.434	0.3982	0.5075	1.4271	0.7645	0.3329	0.4689	0.3152	0.5284
19:14:40.533	0.3990	0.5069	1.4319	0.7683	0.3352	0.4710	0.3146	0.5261
19:14:40.635	0.3965	0.5026	1.4341	0.7701	0.3365	0.4721	0.3115	0.5247
19:14:40.734	0.3984	0.5072	1.4320	0.7683	0.3342	0.4692	0.3150	0.5283
19:14:40.834	0.3980	0.5066	1.4312	0.7686	0.3297	0.4663	0.3159	0.5275
19:14:40.934	0.3987	0.5076	1.4255	0.7624	0.3346	0.4699	0.3162	0.5269
19:14:41.033	0.3979	0.5063	1.4283	0.7643	0.3351	0.4702	0.3202	0.5342
19:14:41.135	0.4000	0.5084	1.4251	0.7628	0.3313	0.4679	0.3155	0.5251
19:14:41.234	0.4002	0.5076	1.4283	0.7653	0.3375	0.4733	0.3161	0.5283
19:14:41.335	0.3994	0.5081	1.4264	0.7650	0.3329	0.4695	0.3130	0.5230
19:14:41.434	0.3984	0.5076	1.4292	0.7643	0.3365	0.4721	0.3176	0.5287
19:14:41.534	0.4000	0.5073	1.4271	0.7637	0.3356	0.4721	0.3147	0.5253
19:14:41.633	0.3961	0.5040	1.4264	0.7614	0.3315	0.4683	0.3201	0.5308
19:14:41.735	0.3938	0.5012	1.4293	0.7643	0.3368	0.4731	0.3141	0.5268
19:14:41.834	0.3977	0.5035	1.4261	0.7628	0.3367	0.4719	0.3121	0.5235
19:14:41.934	0.3973	0.5060	1.4286	0.7666	0.3338	0.4681	0.3164	0.5277
19:14:42.033	0.3933	0.5014	1.4295	0.7656	0.3356	0.4701	0.3191	0.5321
19:14:42.135	0.3999	0.5073	1.4241	0.7613	0.3319	0.4676	0.3134	0.5237
19:14:42.234	0.3974	0.5044	1.4333	0.7680	0.3388	0.4727	0.3167	0.5283
19:14:42.335	0.3947	0.5012	1.4269	0.7627	0.3370	0.4716	0.3164	0.5279
19:14:42.434	0.4008	0.5087	1.4274	0.7663	0.3318	0.4672	0.3133	0.5242
19:14:42.534	0.3948	0.5032	1.4270	0.7631	0.3384	0.4713	0.3194	0.5321
19:14:42.633	0.3927	0.5009	1.4292	0.7668	0.3337	0.4690	0.3107	0.5243
19:14:42.735	0.4022	0.5105	1.4280	0.7657	0.3349	0.4698	0.3139	0.5258
19:14:42.834	0.3948	0.5023	1.4270	0.7636	0.3438	0.4786	0.3117	0.5234
19:14:42.934	0.3948	0.5024	1.4298	0.7659	0.3400	0.4747	0.3132	0.5240
19:14:43.033	0.3959	0.5041	1.4267	0.7627	0.3359	0.4721	0.3190	0.5300
19:14:43.133	0.3974	0.5058	1.4286	0.7662	0.3355	0.4713	0.3168	0.5289
19:14:43.235	0.4008	0.5082	1.4281	0.7677	0.3309	0.4684	0.3150	0.5258
19:14:43.334	0.3974	0.5040	1.4235	0.7605	0.3333	0.4696	0.3196	0.5307
19:14:43.434	0.3984	0.5060	1.4286	0.7654	0.3344	0.4713	0.3104	0.5220
19:14:43.534	0.3968	0.5038	1.4261	0.7634	0.3362	0.4733	0.3158	0.5269
19:14:43.633	0.3976	0.5058	1.4304	0.7677	0.3365	0.4741	0.3107	0.5223
19:14:43.735	0.3974	0.5046	1.4274	0.7657	0.3355	0.4725	0.3164	0.5275
19:14:43.834	0.3968	0.5069	1.4263	0.7642	0.3313	0.4676	0.3213	0.5337
19:14:43.934	0.3968	0.5047	1.4367	0.7730	0.3292	0.4661	0.3120	0.5234
19:14:44.033	0.3962	0.5032	1.4338	0.7717	0.3278	0.4652	0.3114	0.5227
19:14:44.133	0.3973	0.5066	1.4268	0.7633	0.3326	0.4704	0.3147	0.5247
19:14:44.235	0.3980	0.5064	1.4263	0.7648	0.3323	0.4687	0.3176	0.5289
19:14:44.334	0.3973	0.5056	1.4293	0.7671	0.3323	0.4684	0.3204	0.5343
19:14:44.434	0.3991	0.5076	1.4345	0.7717	0.3323	0.4707	0.3126	0.5235
19:14:44.533	0.3964	0.5066	1.4269	0.7637	0.3317	0.4684	0.3193	0.5299
19:14:44.633	0.3956	0.5047	1.4262	0.7637	0.3318	0.4683	0.3150	0.5266
19:14:44.735	0.4014	0.5093	1.4257	0.7663	0.3318	0.4690	0.3126	0.5220
19:14:44.834	0.3991	0.5061	1.4317	0.7697	0.3326	0.4683	0.3135	0.5243
19:14:44.934	0.3967	0.5041	1.4254	0.7642	0.3329	0.4690	0.3155	0.5256
19:14:45.033	0.3991	0.5073	1.4278	0.7683	0.3323	0.4701	0.3117	0.5234
19:14:45.135	0.3958	0.5032	1.4231	0.7604	0.3347	0.4701	0.3194	0.5307
19:14:45.234	0.4008	0.5075	1.4254	0.7628	0.3373	0.4744	0.3139	0.5247
19:14:45.334	0.3979	0.5069	1.4287	0.7668	0.3320	0.4678	0.3228	0.5359
19:14:45.434	0.3985	0.5052	1.4298	0.7674	0.3339	0.4705	0.3146	0.5251
19:14:45.533	0.3993	0.5070	1.4279	0.7665	0.3294	0.4669	0.3114	0.5217
19:14:45.635	0.3965	0.5037	1.4259	0.7634	0.3359	0.4715	0.3204	0.5324
19:14:45.734	0.3958	0.5034	1.4266	0.7640	0.3362	0.4725	0.3158	0.5273
19:14:45.835	0.4009	0.5076	1.4245	0.7636	0.3361	0.4721	0.3136	0.5233
19:14:45.934	0.3997	0.5072	1.4250	0.7627	0.3341	0.4704	0.3149	0.5253
19:14:46.033	0.3958	0.5044	1.4237	0.7627	0.3310	0.4673	0.3194	0.5306
19:14:46.133	0.3965	0.5029	1.4255	0.7631	0.3371	0.4728	0.3211	0.5330
19:14:46.235	0.3950	0.5015	1.4289	0.7666	0.3403	0.4756	0.3159	0.5270
19:14:46.334	0.3979	0.5050	1.4341	0.7718	0.3324	0.4678	0.3146	0.5256
19:14:46.434	0.3970	0.5052	1.4317	0.7685	0.3349	0.4698	0.3194	0.5314
19:14:46.533	0.3955	0.5027	1.4337	0.7712	0.3339	0.4693	0.3111	0.5220
19:14:46.633	0.3973	0.5053	1.4223	0.7607	0.3360	0.4707	0.3150	0.5239
19:14:46.734	0.3929	0.5026	1.4232	0.7616	0.3318	0.4673	0.3211	0.5327
19:14:46.834	0.3980	0.5067	1.4360	0.7738	0.3315	0.4667	0.3104	0.5223
19:14:46.934	0.3968	0.5041	1.4240	0.7614	0.3419	0.4770	0.3127	0.5235
19:14:47.033	0.3967	0.5043	1.4216	0.7618	0.3404	0.4744	0.3152	0.5258
19:14:47.135	0.3967	0.5034	1.4281	0.7660	0.3360	0.4705	0.3117	0.5234
19:14:47.234	0.3977	0.5070	1.4295	0.7691	0.3336	0.4690	0.3152	0.5256
19:14:47.334	0.3961	0.5040	1.4237	0.7619	0.3390	0.4733	0.3166	0.5289
19:14:47.434	0.4017	0.5078	1.4225	0.7645	0.3322	0.4689	0.3144	0.5232
19:14:47.534	0.3973	0.5052	1.4271	0.7665	0.3329	0.4679	0.3194	0.5313
19:14:47.633	0.3958	0.5061	1.4276	0.7660	0.3317	0.4672	0.3178	0.5284
19:14:47.735	0.3956	0.5046	1.4306	0.7688	0.3327	0.4679	0.3129	0.5243
19:14:47.834	0.3950	0.5031	1.4304	0.7689	0.3369	0.4727	0.3153	0.5267
19:14:47.934	0.3970	0.5041	1.4261	0.7645	0.3373	0.4716	0.3172	0.5263
19:14:48.033	0.3935	0.5012	1.4237	0.7624	0.3404	0.4759	0.3152	0.5272
19:14:48.135	0.3967	0.5060	1.4252	0.7653	0.3368	0.4721	0.3184	0.5320
19:14:48.234	0.3947	0.5024	1.4260	0.7654	0.3401	0.4757	0.3115	0.5233
19:14:48.335	0.4013	0.5093	1.4262	0.7666	0.3324	0.4675	0.3117	0.5209
19:14:48.434	0.3930	0.5009	1.4309	0.7689	0.3372	0.4724	0.3132	0.5250
19:14:48.534	0.3935	0.5037	1.4296	0.7662	0.3333	0.4684	0.3181	0.5288
19:14:48.633	0.3973	0.5047	1.4251	0.7656	0.3342	0.4699	0.3161	0.5265
19:14:48.735	0.3964	0.5043	1.4253	0.7643	0.3365	0.4704	0.3158	0.5255
19:14:48.834	0.3993	0.5081	1.4254	0.7653	0.3326	0.4686	0.3176	0.5273
19:14:48.934	0.3964	0.5047	1.4291	0.7688	0.3336	0.4679	0.3141	0.5259
19:14:49.033	0.3945	0.5031	1.4288	0.7669	0.3382	0.4721	0.3176	0.5301
19:14:49.135	0.3993	0.5076	1.4261	0.7657	0.3358	0.4704	0.3146	0.5250
19:14:49.234	0.3924	0.4995	1.4246	0.7640	0.3403	0.4751	0.3130	0.5253
19:14:49.335	0.3967	0.5041	1.4234	0.7639	0.3353	0.4708	0.3176	0.5275
